id,text,class,ProcessedText,ProcessedText_length
7110,Now that I have a job I dont know how working women can have a lazy ass unemployed boyfriend.,1,now that i have a job i dont know how working women can have a lazy ass unemployed boyfriend.,19
7901,I start my new job Tuesday at 10 am. I am scared and will quit within the day,1,i start my new job tuesday at 10 am. i am scared and will quit within the day,18
6181,Wow why is everything working in my favor the lady just came in my job and offered me a 3rd shift position at #Target,1,wow why is everything working in my favor the lady just came in my job and offered me a 3rd shift position at #target,24
5091,Im gone have 56 hours on my first check at my new job .,1,im gone have 56 hours on my first check at my new job .,14
1812,i am searching to make sexy for online dating. If you want to meed with me please go to thurhttps://t.co/A71QhelbvQ https://t.co/7LIIn2SMel,0,i am searching to make sexy for online dating. if you want to meed with me please go to thurhttps://t.co/a71qhelbvq https://t.co/7liin2smel,21
3746,Looking for a #tax write off for the year? #realestate #property #investment   https://t.co/f9vcFAW2V8 https://t.co/WdXTS61EC5,0,looking for a #tax write off for the year? #realestate #property #investment   https://t.co/f9vcfaw2v8 https://t.co/wdxts61ec5,16
3518,This morning I woke up stressing because I heard back &amp; either was hired/offered a position for everything I applied for.,1,this morning i woke up stressing because i heard back &amp; either was hired/offered a position for everything i applied for.,21
6741,⚾️🏉🏓🏐 Today I didnt just get a job but I got a job higher in position and pay than I applied for! #FeelinGood ⚽️🏈🏀🎾,1,⚾️🏉🏓🏐 today i didnt just get a job but i got a job higher in position and pay than i applied for! #feelingood ⚽️🏈🏀🎾,24
1903,RT @polonusa: The fact that @espn laid off @jaycrawfordespn and left @jemelehill as the 6pm sportscenter host is absolutely mind boggling,0,rt @polonusa: the fact that @espn laid off @jaycrawfordespn and left @jemelehill as the 6pm sportscenter host is absolutely mind boggling,21
9317,I am looking for a mentor in Vancouver. I have 3 months left of my MBA and am working on a business plan- any suggestions or contacts?,0,i am looking for a mentor in vancouver. i have 3 months left of my mba and am working on a business plan- any suggestions or contacts?,27
2504,This week I started my new position at the ACS as Sr. Manager of Community Events!,1,this week i started my new position at the acs as sr. manager of community events!,16
8994,4 Reasons to Hire The Unemployed: The Unemployed Value Proposition http://t.co/EgmfeENMqu #recruiting,1,4 reasons to hire the unemployed: the unemployed value proposition http://t.co/egmfeenmqu #recruiting,12
3368,Today: my mother fired me from work and then rehired me. Oh.,1,today: my mother fired me from work and then rehired me. oh.,12
5800,First day on the new job in 6 hours... Think Im gonna enjoy the unemployed life more,1,first day on the new job in 6 hours... think im gonna enjoy the unemployed life more,17
230,today I called my dad &amp; he had to get back to work so I called my mom &amp; she set the phone down &amp; forgot she was on the phone SO theres that,0,today i called my dad &amp; he had to get back to work so i called my mom &amp; she set the phone down &amp; forgot she was on the phone so theres that,34
8298,I got hired at a Bangladesh sweatshop. Meet my 9-year-old boss http://t.co/kWNABTIzVk via @torontostar #OWS,1,i got hired at a bangladesh sweatshop. meet my 9-year-old boss http://t.co/kwnabtizvk via @torontostar #ows,15
6118,Bob Battisti Hired to Lead SWOSU Mens Basketball.. #GoDawgs http://t.co/cT2jPoQaxq,0,bob battisti hired to lead swosu mens basketball.. #godawgs http://t.co/ct2jpoqaxq,10
7190,Looking to quit cigarettes in 2016? Register for tomorrows Tobacco Management session at Your Blue Store Warwick. https://t.co/UvPpdc64Kc,0,looking to quit cigarettes in 2016? register for tomorrows tobacco management session at your blue store warwick. https://t.co/uvppdc64kc,18
3852,Dudes get tattoos on their face and wonder why they are unemployed,0,dudes get tattoos on their face and wonder why they are unemployed,12
3521,I was told a month ago id have a new position and a raise. So far ive only done it for not even 2 weeks and have had a decrease in pay,1,i was told a month ago id have a new position and a raise. so far ive only done it for not even 2 weeks and have had a decrease in pay,32
8043,I am searching for any available social media positions for someone based in Covington KY...any takers please respond :) thanks,0,i am searching for any available social media positions for someone based in covington ky...any takers please respond :) thanks,20
4051,Got hired today then got a call for an interview for another job Im tryna decide if I wanna go or not,1,got hired today then got a call for an interview for another job im tryna decide if i wanna go or not,22
4015,MY BEST FRIEND JUST GOT HIRED AT MY JOB NOW I WORK WITH TWO OF MY BEST FRIENDS IS MY LIFE EVEN REAL LOL,0,my best friend just got hired at my job now i work with two of my best friends is my life even real lol,24
930,I got the pharm. tech position on the spot. I got the email to start my job at the hospital on the 3rd today I got a large check for my car,1,i got the pharm. tech position on the spot. i got the email to start my job at the hospital on the 3rd today i got a large check for my car,32
6047,Seven Signs Youre Too Smart For Your Job by @humanworkplace on @LinkedIn http://t.co/FNpjgmuK1G,0,seven signs youre too smart for your job by @humanworkplace on @linkedin http://t.co/fnpjgmuk1g,13
8486,Got hired at a new job and One Direction released a new single - can today get any better?,1,got hired at a new job and one direction released a new single - can today get any better?,19
6078,@AnnalynKurtz @CNN I got hired for my 3rd job at Chick fil a! #Igotajob #gonnabebusynextsemster,1,@annalynkurtz @cnn i got hired for my 3rd job at chick fil a! #igotajob #gonnabebusynextsemster,15
8432,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv.... http://t.co/ZOxEelZTNL,1,i am job searching for: work at home jobs! http://t.co/4tgcxwg6jk — walker inklebarger (@walker_marocliv.... http://t.co/zoxeelztnl,15
7112,Recently unemployed? Could be time to reevaluate your expenses.Source: http://t.co/MDDsHBEB4q,0,recently unemployed? could be time to reevaluate your expenses.source: http://t.co/mddshbeb4q,10
9335,I am looking for a Graphic Designer with experience in Project Management and Digital Design,1,i am looking for a graphic designer with experience in project management and digital design,15
5517,#jobs #jobsearch #England #BEEN LAID OFF/MADE REDUNDANT? SEEKING A ROLE IN SALES/CUSTOMER SERVICE?:         ... https://t.co/t21L9ujzIb,0,#jobs #jobsearch #england #been laid off/made redundant? seeking a role in sales/customer service?:         ... https://t.co/t21l9ujzib,23
2570,Looking for an exciting new #job? Opportunities include an ETL/Tableau Developer position in #Arlington VA. #... https://t.co/jJMLJ4zEHV,0,looking for an exciting new #job? opportunities include an etl/tableau developer position in #arlington va. #... https://t.co/jjmlj4zehv,17
910,Got hired at best buy mobile last week &amp;amp;amp; today I have an interview with FedEx for a customer service rep position! #needthat,1,got hired at best buy mobile last week &amp;amp;amp; today i have an interview with fedex for a customer service rep position! #needthat,23
6205,This week: relationship ended got great advice quit my job got a position as a teaching assistant met with dept. head about research.,1,this week: relationship ended got great advice quit my job got a position as a teaching assistant met with dept. head about research.,23
