id,text,InformationType_label,ProcessedText
7162,I am unemployed and #need #money #now https://t.co/GzJbNDpkU8,1,i am unemployed and #need #money #now https://t.co/gzjbndpku8
1766,KY #GED grad Yvonne Brumley: I got laid off and I am applying for jobs at businesses I couldnt apply at before (I earned my diploma).,1,ky #ged grad yvonne brumley: i got laid off and i am applying for jobs at businesses i couldnt apply at before (i earned my diploma).
4476,Hey does anyone know jobs that are hiring with summer coming and what not?? #letmeknow,0,hey does anyone know jobs that are hiring with summer coming and what not?? #letmeknow
4465,I want a job so bad  whos hiring ???,1,i want a job so bad  whos hiring ???
7365,I recently quit my job to make $5641 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/uqpGSxmwfv,1,i recently quit my job to make $5641 from my phone press the link inside bio to do it too https://t.co/uqpgsxmwfv
1105,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv... http://t.co/WZfdKpUsEG,0,i am job searching for: work at home jobs! http://t.co/4tgcxwg6jk — walker inklebarger (@walker_marocliv... http://t.co/wzfdkpuseg
2754,i am looking for someone who is experienced with designing and making flyers. Please hit me up i have some work to be done. will pay,0,i am looking for someone who is experienced with designing and making flyers. please hit me up i have some work to be done. will pay
5805,Looking for a job in #Mesquite #TX? Retail Sales Teammate https://t.co/NhlZVQJoT6 #jobs #hiring,0,looking for a job in #mesquite #tx? retail sales teammate https://t.co/nhlzvqjot6 #jobs #hiring
6607,Amazon posted a job you might be interested in. Software Development Engineer - Amazon WorkDocs - San Francisco Ba… http://t.co/yW0ntVsDGq,0,amazon posted a job you might be interested in. software development engineer - amazon workdocs - san francisco ba… http://t.co/yw0ntvsdgq
2161,Looking for a #NewJob? #CareerCast has all your #Job and #Career needs at your fingertips. https://t.co/IgteR0FQRs #CareerAdvice #GetHired,0,looking for a #newjob? #careercast has all your #job and #career needs at your fingertips. https://t.co/igter0fqrs #careeradvice #gethired
7179,Heres an opportunity you might of pass by ==&gt; http://t.co/4D2FPchmCK #jobsearch #jobs #parttime #biz,0,heres an opportunity you might of pass by ==&gt; http://t.co/4d2fpchmck #jobsearch #jobs #parttime #biz
3094,fuck dude I quit my job yesterday. Now how do I pay my phone bill and buy weed and cigarettes,1,fuck dude i quit my job yesterday. now how do i pay my phone bill and buy weed and cigarettes
1005,Interested in a #job in #Edison New Jersey? This could be a great fit: https://t.co/c0Ziv9UwKq #NowHiring #GetHired #Clerical #Hiring,0,interested in a #job in #edison new jersey? this could be a great fit: https://t.co/c0ziv9uwkq #nowhiring #gethired #clerical #hiring
5997,@Lawwren__ We saw that you need a job we would like to hire you To become a part of or team now go to this page @_YouAreHired_,0,@lawwren__ we saw that you need a job we would like to hire you to become a part of or team now go to this page @_youarehired_
6453,I lost my job today~seems Im not cut out to be a plumbing dispatcher.....its in Gods hands now ~&lt;3~,1,i lost my job today~seems im not cut out to be a plumbing dispatcher.....its in gods hands now ~&lt;3~
5699,Recently discovered the unemployed life does not suit me feel as though Im living through an eternity of bored-ness.,1,recently discovered the unemployed life does not suit me feel as though im living through an eternity of bored-ness.
4691,Being unemployed is cool. I guess its time I put my ass to work and pick a corner now. R.I.p. whichway pizza.:(,1,being unemployed is cool. i guess its time i put my ass to work and pick a corner now. r.i.p. whichway pizza.:(
4142,I am currently unemployed. Temporarily but still very strange feeling.,1,i am currently unemployed. temporarily but still very strange feeling.
6404,well its official.  i got fired today. #jobhuntisreal,1,well its official.  i got fired today. #jobhuntisreal
1157,I wasnt fired I got laid off you wouldnt know the difference,1,i wasnt fired i got laid off you wouldnt know the difference
2326,Well has of yesterday I am unemployed (quit my job). Yes had enough my body and health can not take it anymore. Start looking tomorrow.,1,well has of yesterday i am unemployed (quit my job). yes had enough my body and health can not take it anymore. start looking tomorrow.
2160,Searching for #work in Concord CA? Send your #resume to Volt Workforce Solutions. http://t.co/4Q31onhycN #gethired,0,searching for #work in concord ca? send your #resume to volt workforce solutions. http://t.co/4q31onhycn #gethired
5883,I was fired from my internship for writing a proposal for a more flexible dress code https://t.co/qIWDl7jHYJ via... https://t.co/FIZzSt928j,1,i was fired from my internship for writing a proposal for a more flexible dress code https://t.co/qiwdl7jhyj via... https://t.co/fizzst928j
2573,Looking for a new position in a fun industry?  Palmetto Boat Center is accepting applications for a Parts... https://t.co/c4FllFg1eE,0,looking for a new position in a fun industry?  palmetto boat center is accepting applications for a parts... https://t.co/c4fllfg1ee
5066,My job thinks they slick sending me a termination paper bitch please not showing up to work that last 4 times didnt tell you i quit?,1,my job thinks they slick sending me a termination paper bitch please not showing up to work that last 4 times didnt tell you i quit?
1960,I started a new job last night. My new boss is a good fella I am looking forward to working with him!,0,i started a new job last night. my new boss is a good fella i am looking forward to working with him!
6460,So in 4 days I lost my job and my apartment. Ive got 19 days to find a place to stay and income. Im fucked.,1,so in 4 days i lost my job and my apartment. ive got 19 days to find a place to stay and income. im fucked.
5261,i know there is a link between weight gain and unemployed-ness. as i am sitting here eating a whole box of cookie crisp #smdh,1,i know there is a link between weight gain and unemployed-ness. as i am sitting here eating a whole box of cookie crisp #smdh
6578,Anyone out there looking for work as Bartender Host or Cocktail server?? http://t.co/56wiTy0WE1,0,anyone out there looking for work as bartender host or cocktail server?? http://t.co/56wity0we1
247,got hired to be tutor in my summer statistics class even though I know as much about statistics as the guy Im tutoring,0,got hired to be tutor in my summer statistics class even though i know as much about statistics as the guy im tutoring
6871,Looks like Im unemployed again lets see if I can beat my record of starting a new job in 4 days.,1,looks like im unemployed again lets see if i can beat my record of starting a new job in 4 days.
2341,Can we all take a moment to appreciate how a job finder account tweeted me when I wrote I NEED MONEY and not when I wrote UNEMPLOYED...,1,can we all take a moment to appreciate how a job finder account tweeted me when i wrote i need money and not when i wrote unemployed...
2881,The one good thing about unemployment- I get to workout for 3 hours in the middle of the day.  #BeastMode #Rage,1,the one good thing about unemployment- i get to workout for 3 hours in the middle of the day.  #beastmode #rage
3189,Officially found out Im getting laid off for the month of June and no longer guaranteed a job in July. Let the search begin.,0,officially found out im getting laid off for the month of june and no longer guaranteed a job in july. let the search begin.
3091,Today i quit my job. Everything is about to change for the better time to take a leap of faith with my career do what you love and do it well it’s time. Last year being broke,1,today i quit my job. everything is about to change for the better time to take a leap of faith with my career do what you love and do it well it’s time. last year being broke
2680,#AECOM is hiring for @WaterAECOM. Interested? Apply online or follow @aecomjobs to learn about more positions! https://t.co/A4MLOjwdin,0,#aecom is hiring for @wateraecom. interested? apply online or follow @aecomjobs to learn about more positions! https://t.co/a4mlojwdin
5630,I was laid off on Friday.  I am still in shock! Pray for me. If you are looking to hire please let me know @RosieRivera_JRR I live in Reseda,1,i was laid off on friday.  i am still in shock! pray for me. if you are looking to hire please let me know @rosierivera_jrr i live in reseda
7002,Our cashier lost money and my boss thinks an employee stole it and says were all fired..,1,our cashier lost money and my boss thinks an employee stole it and says were all fired..
4966,Anyone know of places that are hiring?????? #needjob,1,anyone know of places that are hiring?????? #needjob
6488,I lost my job Saturday got diagnosed Sunday..what a shitty weekend I had.,1,i lost my job saturday got diagnosed sunday..what a shitty weekend i had.
7045,I will not be waking up tomorrow to go to that stupid job that i quit! They  can all fuck off! :)  i will be unemployed however oops...,1,i will not be waking up tomorrow to go to that stupid job that i quit! they  can all fuck off! :)  i will be unemployed however oops...
41,Bad news: laid off from my recreation position. Good news: I was offered another job at the same building. Less hours but its a job.,0,bad news: laid off from my recreation position. good news: i was offered another job at the same building. less hours but its a job.
